"X","Y","Z","TimeStep1 - temperature"
0.3571429047839743,0.07142858270448277,0.0,5.858703639540852e+16
0.9285714439436978,0.1428571570042275,0.0,8.513503983742246e+16
0.9285747304218706,0.4285744767973061,0.0,-1.1034318288611816e+16
0.7142859020141387,0.9285715817825202,0.0,541300525287156.06
0.5714287111599622,0.07142862349109019,0.0,1.4184539784170722e+16
0.9285725599464847,0.6428582344519012,0.0,-2.328443709645076e+16
0.2142857369763049,0.9285714368223754,0.0,7.872958921358026e+16
0.07142859712765104,0.2857142904124463,0.0,3000941070395018.0
0.7857143043987879,0.07142858568221833,0.0,3.3120814430950028e+16
0.07142857181710377,0.1428571429279406,0.0,-6020663113861566.0
0.8571429737980971,0.857142965382655,0.0,-2.2439405968056684e+16
0.1428591720473115,0.6428575431319072,0.0,-3816309652985005.0
0.5714353036633252,0.8571471023304698,0.0,3.696281030839201e+16
0.7142887408885216,0.8571452423003749,0.0,-1.4358680612742674e+16
0.5714330176531556,0.1428588313092176,0.0,3.3748798926327396e+16
0.142859308338422,0.3571432729045958,0.0,-1.359236054894662e+16
0.14286180877202,0.5000009128163697,0.0,-3725514182083921.5
0.2142859310164464,0.8571429209760526,0.0,1.4087955933253808e+16
0.3571459558694785,0.857143998020303,0.0,-2.1401757815145364e+16
0.1428578253243659,0.2857144144084109,0.0,-1.8134620994733252e+16
0.1428572766720872,0.2142857393107099,0.0,-2.4372074154125132e+16
0.8571439541930634,0.214286609857036,0.0,-1.261319288874139e+16
0.1428578170047113,0.7142858517917936,0.0,1697805906594231.0
0.3571444799361965,0.1428575361446796,0.0,5699925671898173.0
0.4285746545557919,0.1428580213683467,0.0,-7.259015490822413e+16
0.5000066669921259,0.8571462976380491,0.0,2.4370332041830944e+16
0.2857147827606701,0.1428572475568408,0.0,-1.1796590992872278e+16
0.857159858175773,0.3571571547403363,0.0,3692494075390246.0
0.8571798412089138,0.5000326604849534,0.0,1.6138460210213064e+16
0.6428601597728134,0.1428585780662845,0.0,3.021042696009794e+16
0.8571576386483177,0.6428707913667179,0.0,1.9601021684407896e+16
0.142857155264988,0.1428571451655435,0.0,-1.5992068856741496e+16
0.7857147948131278,0.1428575022723885,0.0,6.076649909631579e+16
0.7857442077013206,0.7143112258750272,0.0,-8648619767499959.0
0.7857203131446671,0.7857194306127926,0.0,-2.089252238001798e+16
0.2143271388428047,0.5714372696736991,0.0,-1.895176804558611e+16
0.3571619398814807,0.2142903418733662,0.0,-6366376321243914.0
0.357169403755648,0.7857231313790699,0.0,-4992957287017613.0
0.642895269469614,0.2143038918332902,0.0,2.0960368659392944e+16
0.2143065224877732,0.3571470264828148,0.0,-3065853856925561.0
0.5000689217351174,0.7857472500658615,0.0,-1322047938066501.0
0.7858881631095122,0.5715720047766978,0.0,-4391808998045154.5
0.2142873012614913,0.7857146704840698,0.0,-6613294260847374.0
0.2142870980440767,0.214285981701811,0.0,4194445650912541.0
0.7857197531928222,0.2142895088299014,0.0,-2.399367269499062e+16
0.2142930215485454,0.7142873293421956,0.0,-1.453577092823477e+16
0.6428630548334924,0.8571471232542867,0.0,-2.815327539033597e+16
0.1428613365786768,0.4285722451396068,0.0,-2.5876957612745516e+16
0.7857428573793106,0.2857345038511895,0.0,-2.1497442023558044e+16
0.8571748490739395,0.4285989537110714,0.0,-1.3746250186337934e+16
0.5000556470518971,0.214303739301604,0.0,22709800601.907597
0.7858063753831708,0.6429349098167273,0.0,-8952122807801014.0
0.2857153520040019,0.8571432038522944,0.0,2.8585989775838932e+16
0.7143898502906089,0.714364960464226,0.0,-1.6075162199982738e+16
0.7143070409487077,0.7857307269577641,0.0,-2.3222481945816896e+16
0.2143366842745035,0.5000106642649403,0.0,-2.6779640110709024e+16
0.285720649648133,0.2142870601416393,0.0,-2484398506048661.5
0.4286257389853981,0.7857355231338057,0.0,2.2755133310903544e+16
0.5714983741660467,0.7857548367296727,0.0,-4.079225637981575e+16
0.6430966522414816,0.7144427084413065,0.0,-8131708306681696.0
0.6429059848406948,0.7857473864156079,0.0,-3.1779420280045388e+16
0.2143072302665084,0.6428617111466983,0.0,-3348672410906345.5
0.4286109816340848,0.2142967387120531,0.0,-1.0437745443987618e+16
0.7858037479636024,0.3572079757071633,0.0,-1155407776376341.0
0.785929130140106,0.5001707126902498,0.0,-8363217596540306.0
0.571481992714175,0.2143065207484355,0.0,1.334546641396534e+16
0.2143278110628528,0.4285801043327439,0.0,-2.10697002140117e+16
0.2857226260551772,0.7857166254599797,0.0,-1.0357818562452324e+16
0.2142926213071019,0.2857156413055846,0.0,167480082414769.97
0.7143039823097537,0.2142962081106617,0.0,-6853916857644998.0
0.7146050608307221,0.6430966960478004,0.0,-1.715509672639084e+16
0.6435664228234153,0.6433124688379358,0.0,-1.387509559344195e+16
0.28598975334461,0.5000637816942329,0.0,1.2106889069126548e+16
0.5717222241473852,0.2858319093270469,0.0,8185644805302819.0
0.3572726107292568,0.7143251513750413,0.0,-4536921921073423.0
0.3572508504318603,0.2857406147896475,0.0,2981720803463376.5
0.7143811517262049,0.2857703312852893,0.0,4663823434910353.0
0.285825268210025,0.3571672111691324,0.0,5420207571206073.0
0.5003627049309471,0.7144489927870515,0.0,6531809896363649.0
0.5717887376681056,0.7144842786268032,0.0,-7902257895410060.0
0.7858881074116654,0.4287032647122438,0.0,-1.0159394355985176e+16
0.2858302592887212,0.6428850178001666,0.0,-1.6862680819318276e+16
0.4287959939444325,0.2857778130576935,0.0,-5074492541611524.0
0.2857536674974887,0.7142957393071825,0.0,-2.1719247544893212e+16
0.2857489508777417,0.2857217136593119,0.0,9813866284430172.0
0.7148824903662452,0.5718652973420243,0.0,-1.69094171437051e+16
0.6441510475776187,0.5722336234572908,0.0,-1.7649620889634874e+16
0.3575176562723884,0.6429633964100481,0.0,-3701631067189998.0
0.3574902324245585,0.3572287777294176,0.0,1.2075135501435214e+16
0.5010516570140897,0.6433051192354222,0.0,-9398224883230076.0
0.4288407850501642,0.7143839123618105,0.0,8730818653308194.0
0.7145751343834265,0.3573199928554054,0.0,-1.5959288425097964e+16
0.2859382603985787,0.5714811626708419,0.0,-1.459504145309836e+16
0.5003125972426598,0.2858184243418608,0.0,-1119022589806441.2
0.2859357327619771,0.4286214116004885,0.0,1.0598995503295156e+16
0.5724740624409193,0.6434111316550326,0.0,-4097616367656850.5
0.7149979110375642,0.5004967374632286,0.0,-1.5424366526148914e+16
0.6430609302902566,0.2858135404206154,0.0,-7239804301232349.0
0.5723185932025343,0.3575143857753312,0.0,-1.5952819468676972e+16
0.6443588575509,0.5008842389822223,0.0,-1.0420628092704488e+16
0.3578381669935956,0.5716174845894854,0.0,7520780312028814.0
0.4292726214336664,0.357345206281894,0.0,1690296700980270.2
0.4293379014486873,0.6431192506379382,0.0,202966147381006.7
0.5732933840280507,0.5723755094617069,0.0,-1872053367909178.8
0.7148430357387681,0.4289334989744911,0.0,-1.4169252188843872e+16
0.3578223952688427,0.4287448717303848,0.0,2859670416171988.5
0.6434653691298622,0.3574521863334262,0.0,-3.065986931719867e+16
0.4298903330264102,0.4289662896447379,0.0,1.824401177941264e+16
0.5735670273700616,0.5010257566430101,0.0,-1.2908305388015516e+16
0.4299433362606763,0.5718740456008183,0.0,1212333317304808.2
0.3579878939602593,0.5002238279818855,0.0,1.5273817014093846e+16
0.5009513752239197,0.3574702697401031,0.0,-1.793924776031826e+16
0.6440174839920529,0.4292033142744931,0.0,-2411735466546619.5
0.5018641774470495,0.5721819767063715,0.0,2269250191876890.5
0.5017502687153585,0.4292053892372556,0.0,2125104748644078.8
0.573103998225752,0.4293183196547543,0.0,-1.6216636514719112e+16
0.4301896247120814,0.5005071859504977,0.0,-9335302912933420.0
0.5021552118357943,0.5008301846086857,0.0,-6127699870421834.0
0.9642862244701917,0.3571433361066251,0.0,-2.4482207860725064e+16
0.9642858975763249,0.2857144570877522,0.0,-6.005013635028825e+16
0.928572781401851,0.321429800125534,0.0,-3.3063488237991692e+16
0.9642861797338467,0.3214290003040179,0.0,-2.9795524452553212e+16
0.9642865739580536,0.4285722387219716,0.0,-6797049051248092.0
0.9285744644976826,0.3928599220983253,0.0,-2.5265954410333396e+16
0.9642867050237244,0.3928580610878758,0.0,-3421538533730220.0
0.2858907486397906,0.6071850167612817,0.0,-1.7421818250620404e+16
0.2501098890839474,0.5714531692043313,0.0,-2.345446730685406e+16
0.2143209890445796,0.6071504070066218,0.0,-1.26452494266474e+16
0.2500593541352975,0.6428707203163881,0.0,-1.4251294866929634e+16
0.2500914048464625,0.6071637632307804,0.0,-1.4174963245129542e+16
0.9285754424214272,0.4642894310549585,0.0,-1.9630208116080204e+16
0.9642867602956364,0.5000009854697822,0.0,-5805185636794507.0
0.9642870250968185,0.4642869388455735,0.0,-1.2776901372572904e+16
0.8215289519058824,0.5000837987895275,0.0,-1.1269225850064698e+16
0.8571829294190332,0.4643201888051333,0.0,-8820855807716324.0
0.8215127671900605,0.428639199412687,0.0,-1767298341096765.5
0.7859264276304728,0.4644489176582272,0.0,-1.3616987397025276e+16
0.821533755231964,0.4643704257187263,0.0,-3563682739933992.5
0.8571704830541872,0.3928802575524193,0.0,1.7665102254199378e+16
0.8214730286020087,0.3571775187142827,0.0,469161240185586.6
0.7858530546533652,0.3929591155206503,0.0,-1.1921171745160596e+16
0.8214994387846595,0.3929122011884607,0.0,-2346022532558260.0
0.8571428586128338,0.9642857156650139,0.0,-1.243510282405208e+16
0.8214285950301958,0.9285714499424671,0.0,-3.4474215761127416e+16
0.7857142974928901,0.9642857246725747,0.0,-1.7167886849010128e+16
0.8214285799584113,0.9642857219050076,0.0,-1.9542048468930324e+16
0.7142857529573015,0.9642857462134753,0.0,2.2363913480057764e+16
0.6785717438183357,0.9285716781532418,0.0,-2.7229588853405616e+16
0.642857222429384,0.9642857765778274,0.0,6316351797690409.0
0.6785715212104291,0.9642857877547772,0.0,1.8406020475130484e+16
0.4285714460302952,0.0357142900191792,0.0,6.7176236288814376e+16
0.4642858572021088,0.071428610111962,0.0,2899022881660816.5
0.5000000329143669,0.03571429516938662,0.0,7.203573636530413e+16
0.4642857545790516,0.03571429666724218,0.0,6.940896989107584e+16
0.7500001285426514,0.9285715365609504,0.0,-2.785297319164052e+16
0.750000039674583,0.9642857475109086,0.0,-4.942090293051516e+16
0.9642857546800151,0.2142857519577419,0.0,-5531603438584764.0
0.9285718100638075,0.2500003434194908,0.0,-1.2688109082577266e+16
0.9642858534085412,0.2500001273340411,0.0,-2.689999156538922e+16
0.4642902119795435,0.1428584545232672,0.0,-2.403150428709169e+16
0.5000012705711765,0.1071432468165848,0.0,3.370722968056139e+16
0.4285724095263362,0.107143125541112,0.0,9456670464488582.0
0.4642871961866737,0.1071432885483796,0.0,1.0619242496024566e+16
0.07142858623950199,0.2500000027049075,0.0,6271917781895774.0
0.03571428730269394,0.2142857145745494,0.0,-2.0787743926882684e+16
0.03571429085157135,0.2857142866457869,0.0,-2.243278073526641e+16
0.0357142903993482,0.2500000008537493,0.0,-2.6349406307172852e+16
0.8928708666708877,0.4285834747523674,0.0,-1.1419422117814184e+16
0.8928716960958469,0.5000130892753141,0.0,-483710508629704.75
0.8928736794462356,0.4643003056246718,0.0,-1.395161458736131e+16
0.07142862678416101,0.321428581584552,0.0,-4920531560325168.0
0.03571430477806842,0.3571428606245544,0.0,-1.3753202376094482e+16
0.03571430301731721,0.321428574599489,0.0,-1.6128290791836296e+16
0.5000000594461924,0.9642857491948176,0.0,6855680669272829.0
0.4642860554015347,0.9285716026902036,0.0,1.780035462439847e+16
0.4285714990510168,0.9642857481500385,0.0,-963035254089726.1
0.4642858138714327,0.9642857659737643,0.0,1.240730251691728e+16
0.3571428982216631,0.9642857313216471,0.0,-1.1323807542839712e+16
0.3214287258711742,0.9285714878934218,0.0,8019488455982154.0
0.2857143127881606,0.9642857247267209,0.0,4501277763839309.5
0.3214286200991417,0.9642857333968549,0.0,-8633179951114011.0
0.4643386986337087,0.2143016581677576,0.0,-1.1762055649287222e+16
0.5000208241055457,0.1785781043475861,0.0,-7421750045624375.0
0.4285867262974147,0.1785757190085355,0.0,2689020270218494.0
0.4643071981452743,0.1785778950365876,0.0,-2.413815335976164e+16
0.2859843683936604,0.5357778583895825,0.0,1.179972117999749e+16
0.2501351856478036,0.500030036527992,0.0,6350079828201161.0
0.2143403806190243,0.5357259860743665,0.0,-2.3317235530800804e+16
0.2501372024077785,0.5357453099026718,0.0,-2.1228620325921092e+16
0.357142866088402,0.03571428781223657,0.0,6.090368392460002e+16
0.2857142875308243,0.03571428608492966,0.0,6.327484705349727e+16
0.321428601761899,0.0714285781621894,0.0,4.781848500304163e+16
0.321428580497554,0.03571428776493901,0.0,9.044319752016544e+16
0.9642857192261619,0.1428571475281814,0.0,5.778638660139162e+16
0.9285714925235413,0.1785714862280026,0.0,9657913261322658.0
0.9642857398564302,0.1785714519626138,0.0,1.954701080995014e+16
0.1428571429186474,0.03571428572565127,0.0,-7.181875414018373e+16
0.1785714303004779,0.07142857175301648,0.0,7.307092873782085e+16
0.2142857148238781,0.03571428581575237,0.0,-1.6422563546349204e+16
0.178571429088474,0.03571428581174174,0.0,-3.989274951580234e+16
0.2500000075041292,0.0714285728981155,0.0,4.4164306379419016e+16
0.2500000022141854,0.03571428615643518,0.0,3537587605038257.0
0.4645723879331141,0.2858025438659946,0.0,-2473751814630804.5
0.5001530260605223,0.2500505422822663,0.0,-2770022844029747.5
0.4286823043293224,0.2500315127000166,0.0,-9028689721206008.0
0.4644310920240011,0.2500447326805323,0.0,-1.0009418909881058e+16
0.03571428625707973,0.7857142858244776,0.0,3151461158261231.5
0.03571428578807417,0.8571428571618167,0.0,-1.9714945339359724e+16
0.07142857307706019,0.821428571809849,0.0,-1.9682593940057824e+16
0.03571428625176731,0.8214285715472077,0.0,-1.24709817922028e+16
0.465142936491078,0.3574139542321486,0.0,-1.7869986391039406e+16
0.5005901991880133,0.3216293894897828,0.0,-6562713619217040.0
0.4290046094229244,0.3215534857260163,0.0,-844000260861169.6
0.4648234865484058,0.3215978908352341,0.0,-2135633344790933.0
0.2500000553858153,0.9285714488770659,0.0,-7.873189646698275e+16
0.2142857229999033,0.9642857175519752,0.0,2.7883477007656484e+16
0.250000020134905,0.964285721852924,0.0,-6.153756872921145e+16
0.7857716949056945,0.32146934961694,0.0,6506054406891135.0
0.7500591129193033,0.2857521608860019,0.0,-3.059528440847051e+16
0.7144685889296382,0.321537403287869,0.0,-2.820011802847639e+16
0.7501794684922459,0.3572616515249132,0.0,-1.4691460629744498e+16
0.7501159531240726,0.3215030929374149,0.0,-9923698911253140.0
0.0357143129697573,0.5714285764087602,0.0,-2.4808191226982384e+16
0.07142877225923006,0.5357143229572924,0.0,-5.528058824676357e+16
0.03571433227226678,0.500000008547893,0.0,-1.4207705944003342e+16
0.03571434346017643,0.5357142963699688,0.0,-1.7521497684150974e+16
0.9285716210566302,0.750000187749081,0.0,-1.4416010218678548e+16
0.9642857409778294,0.7857143118147287,0.0,-2875116863935958.0
0.9642858079594984,0.7142858062442317,0.0,-6072065470812083.0
0.9642857845026329,0.7500000686536427,0.0,-4039844802311074.0
0.892864582003033,0.3571493015548789,0.0,-1.1796573914216074e+16
0.8928689820277738,0.3928673791937218,0.0,-1.6224218335726562e+16
0.07142858368822003,0.750000002418999,0.0,-1.009862722419016e+16
0.03571429079222249,0.7142857152462501,0.0,-3.3079287599824092e+16
0.03571428981622826,0.7500000007964649,0.0,1165233458745746.2
0.07142863359248453,0.6785714403075148,0.0,-3.7219909579821544e+16
0.03571430556413385,0.6428571465306404,0.0,-2.380886284520645e+16
0.0357143041772352,0.6785714320317966,0.0,-2.6816020468877932e+16
0.1428621858805204,0.5357152795647098,0.0,-360826083902980.1
0.1071442943717709,0.5000002773191478,0.0,-1.4098352780351524e+16
0.1071440383023833,0.5714288003156474,0.0,-2.1901472225331204e+16
0.1071445662637914,0.535714618561224,0.0,-1.9438922347885236e+16
0.07142876332286874,0.6071428934266615,0.0,-5.1326796667748216e+16
0.03571433241859084,0.6071428658699443,0.0,-2.0177162688389264e+16
0.3933836340172974,0.3572843680805423,0.0,1.1287115905760166e+16
0.3930306225796377,0.2857603983865605,0.0,-3076717336881197.5
0.3573598093771917,0.3214826324951341,0.0,7768927005810396.0
0.3931884883469319,0.3215179577010207,0.0,1.0286959064237578e+16
0.2500002891880478,0.1428572005232846,0.0,-1.1971127241119828e+16
0.2857144161692527,0.1071428845113088,0.0,-3234961304121104.0
0.2142857540012699,0.1071428648781023,0.0,4.412316994200107e+16
0.2500001033776346,0.1071428781612381,0.0,4.260352134320428e+16
0.39285728366494,0.07142860780552213,0.0,4.757793916884393e+16
0.3928571744585201,0.03571429370503676,0.0,4.165138359905812e+16
0.8571550225792681,0.3214385020203601,0.0,1.3047371866896536e+16
0.8214442615697082,0.2857260814758379,0.0,-7129151700074095.0
0.8214593227375999,0.3214517633065875,0.0,1.3008790615384014e+16
0.1428605878751006,0.6071435375320307,0.0,-8079272848376738.0
0.1071435452567565,0.6428572769406254,0.0,-2.6496521274669236e+16
0.1071440450433519,0.6071430892533489,0.0,-1.9222790762872028e+16
0.1785915828541306,0.5000041316234697,0.0,-1.931481249677168e+16
0.1785889716354115,0.5714322058558114,0.0,-1.0449989308157788e+16
0.1785935097168639,0.5357188780317781,0.0,-1.4485512375218156e+16
0.357143271600269,0.1071429576811254,0.0,-1.124450548914943e+16
0.3928604474267903,0.1428580111592087,0.0,-4.371690837623373e+16
0.3928581494272528,0.1071431203944289,0.0,-1.015574282516717e+16
0.8928598310028331,0.2857165693537046,0.0,-8914069193995788.0
0.8928625042536757,0.3214331244995515,0.0,-1.0049272996746986e+16
0.2500546662327613,0.3571543535520834,0.0,-132814432647813.14
0.2857844941753978,0.321443925610607,0.0,2934385760648492.5
0.250018787978691,0.2857181845210498,0.0,2891460358625982.0
0.2143005939758829,0.3214315749647333,0.0,6675138900658046.0
0.2500376168463521,0.3214365322977025,0.0,7982415929228013.0
0.1071434496936638,0.3571429693883762,0.0,-4.89327058231784e+16
0.1428586378414369,0.3214288564489517,0.0,-1.7343665499672214e+16
0.1071430988437415,0.2857143311689706,0.0,-2.4339937588735484e+16
0.1071433858158011,0.3214286717520252,0.0,-2.597297634446139e+16
0.7142857249057898,0.03571429220720568,0.0,-2.8748042670232436e+16
0.7500000358125616,0.07142859654770767,0.0,2.5795689552783108e+16
0.7857142909326935,0.03571428963010082,0.0,8096378790618177.0
0.7500000111644127,0.03571429331996823,0.0,-1.5063140440158906e+16
0.3928904321207883,0.2142945083235287,0.0,-5744203304656050.0
0.3571980015492736,0.250013639135538,0.0,-3394941765671252.0
0.3929455874384866,0.250023601953842,0.0,-5547470809588117.0
0.571454567782922,0.8214441249444249,0.0,3.0041820522006984e+16
0.5357913676719258,0.785755030199732,0.0,-4.504013362699668e+16
0.5000274234575963,0.8214420762681878,0.0,7.624795922737432e+16
0.5357233415541842,0.8571479321199428,0.0,5.290293379853501e+16
0.5357464917404359,0.8214459227147424,0.0,3.5704159460683076e+16
0.1071428896164381,0.7857142928181334,0.0,-9477633298663128.0
