Element,Facet,X1,Y1,X2,Y2,time_step_0,time_step_1,time_step_2,time_step_3,time_step_4,time_step_5,time_step_6,time_step_7,time_step_8,time_step_9,time_step_10,time_step_11,time_step_12,time_step_13,time_step_14,time_step_15,time_step_16,time_step_17,time_step_18,time_step_19,time_step_20,time_step_21,time_step_22,time_step_23,time_step_24,time_step_25,time_step_26,time_step_27,time_step_28,time_step_29,time_step_30,time_step_31,time_step_32,time_step_33,time_step_34,time_step_35,time_step_36,time_step_37,time_step_38,time_step_39,time_step_40,time_step_41,time_step_42,time_step_43,time_step_44,time_step_45,time_step_46,time_step_47,time_step_48,time_step_49,time_step_50,time_step_51,time_step_52,time_step_53,time_step_54,time_step_55,time_step_56,time_step_57,time_step_58,time_step_59,time_step_60,time_step_61,time_step_62,time_step_63,time_step_64,time_step_65,time_step_66,time_step_67,time_step_68,time_step_69,time_step_70,time_step_71,time_step_72,time_step_73,time_step_74,time_step_75,time_step_76,time_step_77,time_step_78,time_step_79,time_step_80,time_step_81,time_step_82,time_step_83,time_step_84,time_step_85,time_step_86,time_step_87
2,2,0.6,0.9333333333333332,0.5333333333333333,0.9333333333333332,75.42770816994248,167.33185498381744,248.1798062780225,312.81333164809325,362.8828464471598,401.2572771890664,430.5603142640024,452.907925469293,469.9435571987214,482.9278702897584,492.8238010350728,500.3657969924512,506.1137492620257,510.4944041453002,513.8330056799383,516.3774328221627,518.3166007053981,519.79448619613,520.9208175043062,521.7792210942129,522.4334306654034,522.9320191706968,523.3120052004276,523.6016014932607,523.8223096410851,523.9905165129311,524.1187109272066,524.2164109062328,524.290870358742,524.3476176592354,524.3908661119808,524.4238267752825,524.448946872219,524.4680914890704,524.48268205197,524.4938018632138,524.5022765329679,524.5087352781627,524.5136576398247,524.5174090874507,524.5202681539431,524.5224471157795,524.5241077538575,524.525373365205,524.5263379173879,524.5270730252984,524.5276332683312,524.528060242727,524.5283856499588,524.5286336504657,524.5288226574863,524.5289667041836,524.5290764855602,524.5291601525304,524.5292239170964,524.5292725135722,524.5293095500899,524.5293377764914,524.5293592884963,524.5293756833007,524.529388178167,524.5293977007989,524.5294049582203,524.5294104892723,524.5294147046169,524.5294179172303,524.5294203656385,524.529422231628,524.5294236537424,524.5294247375691,524.5294255635795,524.529426193101,524.5294266728744,524.5294270385209,524.5294273171886,524.5294275295679,524.529427691427,524.5294278147837,524.529427908797,524.5294279804465,524.5294280350523,524.5294280766688,524.5294281083857,524.5294281325577,524.5294281509797,524.5294281650197,524.5294281757199,524.5294281838749
3,3,0.5333333333333333,0.9333333333333332,0.5333333333333333,0.8666666666666667,226.28312450982654,501.9955649514504,744.5394188340645,938.439994944276,1088.648539341475,1203.7718315671946,1291.680942792002,1358.7237764078736,1409.8306715961585,1448.783610869269,1478.4714031052124,1501.0973909773475,1518.3412477860709,1531.4832124358945,1541.499017039809,1549.1322984664819,1554.9498021161874,1559.3834585883835,1562.7624525129127,1565.3376632826325,1567.300291996204,1568.7960575120835,1569.9360156012765,1570.8048044797765,1571.4669289232488,1571.971549538787,1572.3561327816135,1572.6492327186922,1572.8726110762198,1573.0428529776998,1573.172598335936,1573.2714803258414,1573.3468406166508,1573.404274467205,1573.4480461559035,1573.481405589635,1573.5068295988974,1573.5262058344815,1573.5409729194678,1573.5522272623455,1573.5608044618232,1573.5673413473328,1573.5723232615662,1573.5761200956088,1573.5790137521576,1573.5812190758884,1573.5828998049872,1573.5841807281745,1573.58515694987,1573.5859009513904,1573.5864679724523,1573.5869001125448,1573.5872294566739,1573.5874804575851,1573.5876717512824,1573.5878175407104,1573.5879286502634,1573.5880133294681,1573.5880778654825,1573.588127049896,1573.588164534495,1573.58819310239,1573.5882148746553,1573.5882314678104,1573.5882441138442,1573.5882537516845,1573.5882610969093,1573.5882666948776,1573.5882709612208,1573.5882742127014,1573.5882766907316,1573.588278579297,1573.5882800186166,1573.5882811155566,1573.588281951559,1573.5882825886974,1573.5882830742746,1573.5882834443448,1573.588283726384,1573.5882839413337,1573.5882841051507,1573.5882842299998,1573.5882843251502,1573.5882843976667,1573.5882844529328,1573.5882844950531,1573.5882845271533,1573.5882845516185
0,0,0.6,0.8666666666666667,0.6666666666666666,0.8666666666666667,-187.78170868939486,-426.2459120278766,-640.2213177493566,-812.725676670383,-946.7976806505768,-1049.6784023007642,-1128.2733474830954,-1188.222137585183,-1233.923719438055,-1268.7574714481216,-1295.3060221881171,-1315.5395437289758,-1330.960051907075,-1342.7124013300888,-1351.6691479188758,-1358.4952964340393,-1363.6976651343905,-1367.6625127982675,-1370.6842165029582,-1372.9871279910994,-1374.742231016212,-1376.0798363227009,-1377.0992567954438,-1377.8761811206768,-1378.4682934268978,-1378.9195561455285,-1379.2634740798212,-1379.5255820285727,-1379.7253406626776,-1379.8775814172586,-1379.9936076779475,-1380.082034020856,-1380.1494258171087,-1380.200786690495,-1380.2399300204202,-1380.2697620730435,-1380.2924977821785,-1380.3098252009906,-1380.3230308345132,-1380.3330951584976,-1380.3407654165783,-1380.3466111007133,-1380.351066234119,-1380.354461596098,-1380.3570492813424,-1380.3590214171447,-1380.3605244282364,-1380.3616699083493,-1380.3625429056924,-1380.363208237505,-1380.3637153025325,-1380.364101748719,-1380.3643962684494,-1380.364620728864,-1380.3647917954272,-1380.3649221692795,-1380.3650215302598,-1380.3650972555993,-1380.3651549676638,-1380.3651989513849,-1380.3652324724137,-1380.3652580195785,-1380.365277489674,-1380.365292328291,-1380.3653036371509,-1380.3653122558985,-1380.3653188244489,-1380.365323830496,-1380.3653276457223,-1380.3653305533953,-1380.3653327694024,-1380.365334458273,-1380.3653357454016,-1380.3653367263516,-1380.3653374739574,-1380.3653380437256,-1380.3653384779584,-1380.365338808898,-1380.3653390611148,-1380.3653392533356,-1380.3653393998306,-1380.3653395114782,-1380.3653395965678,-1380.3653396614154,-1380.3653397108387,-1380.3653397485052,-1380.3653397772116,-1380.36533979909
1,1,0.6666666666666666,0.8666666666666667,0.6666666666666666,0.9333333333333332,-62.59390289646533,-142.0819706759597,-213.4071059164534,-270.90855889012914,-315.59922688352736,-349.89280076692336,-376.0911158277007,-396.0740458617298,-411.307906479354,-422.91915714937625,-431.7686740627082,-438.51318124299456,-443.6533506356942,-447.5708004433654,-450.5563826396277,-452.83176547801554,-454.5658883781328,-455.88750426609175,-456.89473883432197,-457.66237599703584,-458.24741033873977,-458.6932787742362,-459.033085598484,-459.29206037356164,-459.4894311423017,-459.6398520485119,-459.75449135994285,-459.8418606761934,-459.9084468875618,-459.9591938057554,-459.99786922598497,-460.02734467362114,-460.0498086057055,-460.0669288968343,-460.0799766734759,-460.08992069101714,-460.0974992607286,-460.10327506699934,-460.1076769448403,-460.1110317195016,-460.1135884721954,-460.1155370335737,-460.1170220780422,-460.1181538653685,-460.1190164271167,-460.11967380571747,-460.1201748094146,-460.120556636119,-460.12084763523336,-460.1210694125042,-460.1212384341798,-460.12136724957537,-460.1214654228189,-460.12154024295717,-460.12159726514506,-460.1216407230957,-460.12167384342246,-460.1216990852026,-460.12171832255723,-460.1217329837976,-460.1217441574738,-460.1217526731953,-460.1217591632272,-460.1217641094329,-460.12176787905287,-460.1217707519687,-460.1217729414855,-460.1217746101679,-460.1217758819101,-460.1217768511343,-460.1217775898034,-460.12177815276016,-460.1217785818029,-460.1217789087864,-460.1217791579884,-460.12177934791083,-460.12177949265526,-460.1217796029686,-460.12177968704077,-460.12177975111433,-460.12177979994607,-460.1217798371618,-460.1217798655251,-460.1217798871411,-460.1217799036156,-460.12177991617096,-460.12177992573965,-460.12177993303254
2,2,0.6666666666666666,0.9333333333333332,0.6,0.9333333333333332,62.59390289646514,142.08197067595918,213.40710591645268,270.90855889012835,315.5992268835264,349.8928007669224,376.09111582769935,396.07404586172856,411.3079064793527,422.9191571493748,431.7686740627069,438.513181242993,443.6533506356929,447.5708004433641,450.5563826396264,452.83176547801423,454.56588837813143,455.88750426609033,456.89473883432055,457.66237599703436,458.24741033873846,458.6932787742346,459.0330855984824,459.29206037356016,459.4894311423005,459.63985204851053,459.7544913599417,459.841860676192,459.9084468875605,459.959193805754,459.99786922598366,460.02734467361984,460.04980860570396,460.0669288968329,460.07997667347456,460.0899206910158,460.09749926072715,460.103275066998,460.1076769448389,460.1110317195002,460.113588472194,460.11553703357225,460.11702207804086,460.1181538653671,460.1190164271154,460.1196738057161,460.1201748094133,460.1205566361176,460.120847635232,460.12106941250283,460.12123843417845,460.12136724957395,460.1214654228174,460.12154024295586,460.12159726514363,460.1216407230944,460.12167384342087,460.1216990852011,460.12171832255586,460.12173298379616,460.1217441574724,460.12175267319395,460.12175916322576,460.12176410943147,460.1217678790515,460.1217707519673,460.121772941484,460.1217746101665,460.1217758819088,460.12177685113306,460.1217775898018,460.12177815275885,460.1217785818016,460.1217789087851,460.1217791579869,460.12177934790947,460.1217794926537,460.12177960296725,460.12177968703935,460.1217797511128,460.1217797999447,460.12177983716055,460.12177986552376,460.12177988713984,460.12177990361397,460.12177991616966,460.1217799257383,460.1217799330311
3,3,0.6,0.9333333333333332,0.6,0.8666666666666667,187.7817086893944,426.24591202787536,640.2213177493546,812.7256766703806,946.7976806505742,1049.6784023007613,1128.2733474830925,1188.2221375851793,1233.9237194380514,1268.7574714481175,1295.3060221881133,1315.539543728972,1330.9600519070711,1342.7124013300852,1351.6691479188714,1358.4952964340353,1363.6976651343864,1367.6625127982636,1370.6842165029539,1372.9871279910958,1374.7422310162078,1376.0798363226966,1377.0992567954404,1377.8761811206732,1378.468293426894,1378.919556145524,1379.2634740798171,1379.5255820285688,1379.725340662674,1379.8775814172545,1379.9936076779431,1380.0820340208518,1380.1494258171049,1380.200786690491,1380.239930020416,1380.26976207304,1380.292497782174,1380.3098252009866,1380.3230308345096,1380.333095158493,1380.3407654165744,1380.3466111007092,1380.351066234115,1380.354461596094,1380.3570492813385,1380.3590214171409,1380.3605244282323,1380.3616699083457,1380.3625429056885,1380.3632082375007,1380.3637153025281,1380.3641017487146,1380.3643962684446,1380.3646207288598,1380.3647917954236,1380.3649221692756,1380.3650215302555,1380.365097255596,1380.36515496766,1380.3651989513812,1380.3652324724094,1380.3652580195746,1380.3652774896698,1380.3652923282868,1380.3653036371466,1380.3653122558949,1380.3653188244448,1380.365323830492,1380.365327645719,1380.3653305533915,1380.3653327693985,1380.365334458269,1380.3653357453973,1380.3653367263473,1380.3653374739536,1380.365338043721,1380.365338477954,1380.365338808894,1380.3653390611112,1380.3653392533313,1380.3653393998263,1380.365339511474,1380.3653395965641,1380.365339661412,1380.3653397108344,1380.3653397485016,1380.3653397772077,1380.3653397990859
0,0,0.6666666666666666,0.8666666666666667,0.7333333333333333,0.8666666666666667,-151.92410483277052,-351.10849673192564,-532.6863328968508,-680.0853760131682,-794.9604477770376,-883.201348066103,-950.6375687976753,-1002.081831362004,-1041.3018831111128,-1071.1959042194196,-1093.9797692154698,-1111.3441351043266,-1124.5779922528436,-1134.6638434832535,-1142.3505125938036,-1148.208705183095,-1152.67337190023,-1156.0759995275093,-1158.669222115504,-1160.6455780641495,-1162.1518054300532,-1163.299736741601,-1164.1746022005225,-1164.8413577489152,-1165.3495078384706,-1165.7367809764814,-1166.0319309459633,-1166.2568716814153,-1166.4283043078674,-1166.5589571456171,-1166.6585307470104,-1166.734418131205,-1166.792253692029,-1166.8363315335746,-1166.869924293593,-1166.8955261263084,-1166.91503788533,-1166.929908255915,-1166.9412413151788,-1166.9498785062656,-1166.9564611127914,-1166.9614778720884,-1166.965301262372,-1166.9682151580569,-1166.9704359065108,-1166.9721283911524,-1166.9734182735162,-1166.9744013232105,-1166.9751505285108,-1166.9757215154948,-1166.9761566781092,-1166.9764883257747,-1166.9767410822635,-1166.9769337139294,-1166.9770805230546,-1166.9771924097424,-1166.977277681219,-1166.9773426686181,-1166.9773921970434,-1166.9774299438216,-1166.9774587115296,-1166.9774806360765,-1166.977497345289,-1166.9775100797738,-1166.977519785024,-1166.9775271816225,-1166.977532818745,-1166.9775371149294,-1166.9775403891522,-1166.9775428845135,-1166.977544786288,-1166.9775462356747,-1166.9775473402865,-1166.977548182137,-1166.9775488237312,-1166.9775493127052,-1166.9775496853642,-1166.9775499693758,-1166.9775501858282,-1166.9775503507913,-1166.9775504765134,-1166.9775505723296,-1166.9775506453536,-1166.9775507010056,-1166.9775507434208,-1166.9775507757456,-1166.9775508003816,-1166.9775508191572
1,1,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.9333333333333332,-50.64136827759041,-117.03616557730908,-177.56211096561782,-226.69512533772388,-264.98681592568045,-294.4004493553691,-316.8791895992266,-334.0272771206697,-347.1006277037059,-357.0653014064748,-364.659923071825,-370.4480450347773,-374.8593307509497,-378.2212811610863,-380.78350419793645,-382.7362350610335,-384.2244573000785,-385.35866650917166,-386.2230740385031,-386.8818593547184,-387.3839351433529,-387.7665789138688,-388.0582007335093,-388.2804525829736,-388.4498359461586,-388.5789269921624,-388.67731031532304,-388.75229056047345,-388.80943476929116,-388.8529857152077,-388.886176915672,-388.91147271040336,-388.9307512306781,-388.9454438445266,-388.9566414311997,-388.96517537543775,-388.97167929511176,-388.97663608530684,-388.9804137717282,-388.98329283542364,-388.9854870375989,-388.9871592906978,-388.9884337541259,-388.98940505268746,-388.99014530217215,-388.9907094637194,-388.9911394245072,-388.99146710773863,-388.99171684283874,-388.9919071718335,-388.9920522260382,-388.99216277526017,-388.9922470274231,-388.9923112379783,-388.9923601743534,-388.99239746991583,-388.9924258937416,-388.9924475562079,-388.992464065683,-388.9924766479425,-388.99248623717835,-388.9924935453606,-388.9924991150982,-388.9925033599264,-388.99250659500984,-388.9925090605426,-388.9925109395835,-388.9925123716449,-388.9925134630526,-388.9925142948397,-388.9925149287645,-388.9925154118934,-388.9925157800973,-388.99251606071437,-388.99251627457886,-388.9925164375703,-388.9925165617898,-388.9925166564605,-388.99251672861124,-388.9925167835989,-388.99251682550636,-388.99251685744485,-388.99251688178634,-388.99251690033714,-388.9925169144754,-388.9925169252504,-388.9925169334623,-388.9925169397209
2,2,0.7333333333333333,0.9333333333333332,0.6666666666666666,0.9333333333333332,50.64136827759022,117.03616557730864,177.5621109656171,226.69512533772297,264.98681592567954,294.400449355368,316.8791895992254,334.0272771206683,347.1006277037046,357.06530140647345,364.6599230718235,370.44804503477593,374.8593307509482,378.2212811610849,380.78350419793503,382.736235061032,384.22445730007706,385.3586665091702,386.2230740385016,386.8818593547168,387.3839351433514,387.76657891386736,388.05820073350776,388.28045258297203,388.4498359461571,388.57892699216086,388.6773103153215,388.75229056047203,388.8094347692896,388.8529857152062,388.8861769156705,388.911472710402,388.9307512306767,388.94544384452524,388.95664143119797,388.9651753754365,388.97167929511016,388.9766360853053,388.98041377172655,388.9832928354222,388.9854870375975,388.9871592906964,388.9884337541244,388.98940505268575,388.99014530217073,388.9907094637179,388.9911394245057,388.9914671077372,388.9917168428372,388.991907171832,388.99205222603683,388.99216277525863,388.9922470274216,388.9923112379768,388.99236017435203,388.9923974699144,388.99242589374,388.99244755620634,388.99246406568153,388.9924766479409,388.9924862371769,388.9924935453592,388.99249911509673,388.99250335992485,388.9925065950083,388.9925090605412,388.99251093958196,388.9925123716434,388.99251346305084,388.99251429483803,388.9925149287629,388.9925154118919,388.9925157800958,388.9925160607127,388.9925162745773,388.99251643756884,388.9925165617883,388.992516656459,388.99251672860976,388.9925167835974,388.9925168255048,388.9925168574436,388.9925168817848,388.9925169003357,388.9925169144738,388.9925169252488,388.9925169334608,388.9925169397194
3,3,0.6666666666666666,0.9333333333333332,0.6666666666666666,0.8666666666666667,151.92410483277,351.10849673192445,532.6863328968492,680.0853760131661,794.9604477770353,883.2013480661003,950.6375687976724,1002.081831362001,1041.3018831111096,1071.1959042194164,1093.979769215466,1111.3441351043232,1124.57799225284,1134.6638434832505,1142.3505125938004,1148.2087051830913,1152.6733719002264,1156.075999527506,1158.6692221155006,1160.6455780641459,1162.1518054300495,1163.2997367415974,1164.1746022005184,1164.8413577489114,1165.349507838467,1165.736780976478,1166.0319309459594,1166.2568716814112,1166.4283043078638,1166.5589571456135,1166.6585307470066,1166.734418131201,1166.7922536920253,1166.836331533571,1166.8699242935895,1166.8955261263045,1166.9150378853262,1166.9299082559112,1166.9412413151754,1166.9498785062622,1166.9564611127876,1166.9614778720845,1166.9653012623685,1166.968215158053,1166.9704359065076,1166.972128391149,1166.9734182735126,1166.9744013232068,1166.9751505285071,1166.9757215154914,1166.9761566781053,1166.9764883257715,1166.9767410822599,1166.9769337139255,1166.9770805230507,1166.9771924097388,1166.9772776812156,1166.9773426686145,1166.9773921970398,1166.9774299438182,1166.977458711526,1166.9774806360726,1166.9774973452852,1166.97751007977,1166.9775197850204,1166.977527181619,1166.977532818741,1166.9775371149256,1166.9775403891485,1166.9775428845098,1166.9775447862842,1166.9775462356713,1166.9775473402829,1166.9775481821334,1166.9775488237276,1166.9775493127015,1166.9775496853606,1166.9775499693726,1166.9775501858244,1166.9775503507874,1166.97755047651,1166.977550572326,1166.9775506453498,1166.9775507010022,1166.977550743417,1166.9775507757422,1166.9775508003775,1166.9775508191535
0,0,0.7333333333333333,0.8666666666666667,0.8,0.8666666666666667,-117.06837857982298,-274.46987608244615,-419.7910031319993,-538.4245428113578,-631.0919068650612,-702.3354759362338,-756.7989973761853,-798.3516043159552,-830.0317176250888,-854.1790380503109,-872.5831183663794,-886.6095237721946,-897.2994364681438,-905.4464861274618,-911.6555485092861,-916.3876221318527,-919.994047060398,-922.7425884213519,-924.8373164755412,-926.4337580117927,-927.6504436659764,-928.5777084272116,-929.2843987167186,-929.8229840120032,-930.2334525363252,-930.5462802554113,-930.784693619724,-930.9663940535896,-931.10487222893,-931.2104097042,-931.290842296982,-931.3521418682013,-931.3988597135636,-931.4344644826002,-931.4615997147224,-931.4822801135068,-931.4980411319484,-931.5100529748973,-931.5192074829996,-931.5261843489936,-931.5315015827052,-931.5355539716112,-931.5386423925323,-931.5409961507753,-931.5427900053064,-931.5441571440473,-931.5451990726448,-931.5459931509413,-931.5465983366933,-931.5470595629912,-931.5474110744044,-931.5476789695224,-931.547883138694,-931.5480387408228,-931.548157328866,-931.5482477076038,-931.5483165873655,-931.5483690822533,-931.5484090898418,-931.5484395805664,-931.5484628182646,-931.5484805282614,-931.5484940254663,-931.548504312004,-931.5485121516168,-931.5485181263693,-931.5485226798686,-931.5485261501983,-931.5485287950177,-931.5485308106967,-931.548532346894,-931.5485335176653,-931.5485344099376,-931.5485350899596,-931.5485356082204,-931.548536003199,-931.5485363042217,-931.548536533638,-931.5485367084816,-931.5485368417336,-931.5485369432887,-931.548537020686,-931.5485370796722,-931.5485371246268,-931.5485371588884,-931.5485371849996,-931.5485372048996,-931.5485372200659
1,1,0.8,0.8666666666666667,0.8,0.9333333333333332,-39.022792859941305,-91.48995869414944,-139.93033437733422,-179.47484760378742,-210.36396895502216,-234.11182531207984,-252.26633245873046,-266.1172014386538,-276.67723920836517,-284.7263460167725,-290.86103945546216,-295.53650792406717,-299.0998121560503,-301.815495375823,-303.88518283643106,-305.4625407106201,-306.6646823534685,-307.58086280711984,-308.27910549184946,-308.81125267060014,-309.2168145553278,-309.52590280907293,-309.7614662389086,-309.9409946706702,-310.07781751211087,-310.18209341847285,-310.2615645399105,-310.322131351199,-310.3682907429792,-310.40346990140245,-310.4302807656631,-310.4507139560695,-310.4662865711904,-310.47815482753583,-310.4871999049098,-310.49409337117146,-310.49934704398515,-310.5033509916349,-310.50640249433565,-310.5087281163337,-310.5105005275708,-310.5118513238728,-310.5128807975132,-310.51366538359423,-310.51426333510466,-310.5147190480181,-310.51506635755084,-310.51533105031626,-310.5155327789001,-310.5156865209996,-310.51580369147064,-310.51589298984317,-310.51596104623377,-310.51601291361,-310.5160524429578,-310.51608256920366,-310.5161055291244,-310.5161230274202,-310.51613636328307,-310.5161465268578,-310.5161542727574,-310.5161601760896,-310.5161646751579,-310.51616810400384,-310.516170717208,-310.51617270879217,-310.5161742266253,-310.51617538340196,-310.5161762650083,-310.51617693690145,-310.516177448967,-310.5161778392242,-310.51617813664836,-310.51617836332235,-310.51617853607587,-310.51617866773546,-310.5161787680763,-310.5161788445485,-310.5161789028297,-310.51617894724706,-310.51617898109873,-310.5161790068978,-310.5161790265599,-310.5161790415448,-310.5161790529652,-310.51617906166894,-310.51617906830234,-310.5161790733577
2,2,0.8,0.9333333333333332,0.7333333333333333,0.9333333333333332,39.02279285994109,91.48995869414894,139.93033437733348,179.4748476037864,210.36396895502102,234.1118253120785,252.26633245872912,266.11720143865244,276.6772392083637,284.726346016771,290.86103945546057,295.53650792406563,299.09981215604864,301.8154953758213,303.88518283642935,305.4625407106184,306.6646823534668,307.58086280711814,308.2791054918478,308.81125267059844,309.2168145553262,309.52590280907117,309.76146623890696,309.9409946706685,310.07781751210916,310.1820934184712,310.2615645399088,310.32213135119736,310.36829074297736,310.4034699014008,310.4302807656614,310.45071395606783,310.4662865711887,310.4781548275341,310.48719990490815,310.4940933711697,310.4993470439836,310.50335099163317,310.50640249433394,310.508728116332,310.5105005275692,310.5118513238712,310.51288079751146,310.51366538359247,310.5142633351029,310.51471904801645,310.5150663575492,310.51533105031456,310.5155327788985,310.5156865209978,310.5158036914689,310.5158929898414,310.51596104623206,310.51601291360834,310.5160524429561,310.51608256920207,310.5161055291226,310.51612302741853,310.5161363632813,310.5161465268561,310.5161542727557,310.5161601760878,310.5161646751562,310.51616810400213,310.5161707172063,310.5161727087905,310.51617422662366,310.5161753834003,310.51617626500666,310.5161769368998,310.51617744896544,310.5161778392225,310.5161781366466,310.5161783633207,310.51617853607416,310.51617866773375,310.51617876807467,310.51617884454674,310.51617890282796,310.51617894724535,310.51617898109697,310.51617900689615,310.5161790265583,310.5161790415431,310.5161790529635,310.51617906166723,310.51617906830063,310.51617907335606
3,3,0.7333333333333333,0.9333333333333332,0.7333333333333333,0.8666666666666667,117.06837857982298,274.46987608244615,419.79100313199945,538.4245428113579,631.0919068650617,702.3354759362338,756.7989973761853,798.3516043159552,830.0317176250891,854.1790380503109,872.5831183663797,886.6095237721948,897.2994364681438,905.446486127462,911.6555485092861,916.3876221318527,919.9940470603982,922.7425884213519,924.8373164755412,926.4337580117932,927.6504436659764,928.5777084272116,929.2843987167188,929.8229840120032,930.2334525363252,930.5462802554114,930.784693619724,930.9663940535901,931.1048722289302,931.2104097042,931.2908422969816,931.3521418682013,931.398859713564,931.4344644826,931.4615997147224,931.4822801135068,931.4980411319484,931.5100529748973,931.5192074829996,931.5261843489936,931.5315015827052,931.5355539716112,931.5386423925322,931.5409961507756,931.5427900053064,931.5441571440473,931.545199072645,931.5459931509416,931.5465983366933,931.5470595629916,931.5474110744044,931.5476789695224,931.547883138694,931.5480387408226,931.548157328866,931.5482477076038,931.5483165873658,931.5483690822533,931.5484090898416,931.548439580566,931.5484628182647,931.5484805282614,931.5484940254663,931.5485043120044,931.5485121516168,931.5485181263693,931.5485226798688,931.5485261501988,931.5485287950177,931.5485308106972,931.5485323468938,931.5485335176654,931.5485344099376,931.5485350899601,931.5485356082202,931.548536003199,931.5485363042218,931.548536533638,931.5485367084816,931.5485368417341,931.5485369432887,931.5485370206862,931.5485370796724,931.548537124627,931.5485371588884,931.5485371849996,931.5485372048996,931.548537220066
0,0,0.8,0.8666666666666667,0.8666666666666667,0.8666666666666667,-82.8479126849823,-196.4336253035326,-302.339818224945,-389.17851492172775,-457.13192055619436,-509.4108907835407,-549.3865681206929,-579.8884969575666,-603.1442015117223,-620.8704382148328,-634.380688850773,-644.6773462344526,-652.524718198294,-658.5053975022456,-663.063417223455,-666.5371921671098,-669.1846380100002,-671.2023188329553,-672.7400408726751,-673.9119750200372,-674.8051336058747,-675.485830776934,-676.0046061051886,-676.3999769876018,-676.7012984386057,-676.9309426053172,-677.1059598273861,-677.239344569787,-677.3410002199855,-677.4184743825565,-677.4775192645121,-677.5225187581425,-677.5568139308983,-677.5829510888849,-677.6028708318903,-677.6180521366674,-677.629622166194,-677.6384399578932,-677.6451602043948,-677.6502818623544,-677.6541851983776,-677.6571600225914,-677.6594272061102,-677.6611550800078,-677.6624719333554,-677.6634755382719,-677.6642404091896,-677.6648233353103,-677.6652675970207,-677.665606179322,-677.6658642208592,-677.6660608803858,-677.6662107592372,-677.6663249854363,-677.6664120399096,-677.6664783861718,-677.6665289502191,-677.6665674862692,-677.6665968554995,-677.666619238481,-677.6666362970777,-677.6666492978354,-677.6666592060187,-677.6666667572782,-677.6666725122714,-677.6666768982867,-677.6666802409718,-677.6666827885111,-677.6666847300504,-677.6666862097436,-677.6666873374528,-677.6666881969061,-677.6666888519158,-677.6666893511141,-677.6666897315647,-677.666690021515,-677.6666902424934,-677.6666904109062,-677.6666905392573,-677.6666906370765,-677.6666907116273,-677.6666907684438,-677.6666908117452,-677.6666908447459,-677.6666908698966,-677.6666908890649,-677.6666909036733,-677.6666909148068
1,1,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.9333333333333332,-27.61597089499425,-65.4778751011779,-100.77993940831556,-129.72617164057664,-152.3773068520656,-169.80363026118113,-183.12885604023202,-193.29616565252323,-201.04806717057517,-206.9568127382787,-211.46022961692555,-214.8924487448187,-217.50823939943248,-219.5017991674164,-221.0211390744862,-222.17906405570443,-223.06154600333463,-223.73410627765296,-224.2466802908929,-224.6373250066804,-224.9350445352928,-225.16194359231255,-225.3348687017308,-225.46665899586856,-225.56709947953644,-225.643647535107,-225.70198660912988,-225.74644818993028,-225.780333406663,-225.8061581275201,-225.8258397548386,-225.84083958604873,-225.85227131030072,-225.8609836962962,-225.86762361063128,-225.87268404555698,-225.87654072206595,-225.8794799859657,-225.8817200681328,-225.88342728745275,-225.8847283994604,-225.8857200075317,-225.88647573537133,-225.88705169333724,-225.88749064445304,-225.8878251794252,-225.88808013639772,-225.88827444510463,-225.88842253234156,-225.88853539310853,-225.88862140695431,-225.88868696012986,-225.88873691974698,-225.8887749951465,-225.8888040133044,-225.8888261287252,-225.88884298340759,-225.88885582875758,-225.888865618501,-225.88887307949486,-225.88887876569385,-225.88888309927967,-225.88888640200747,-225.8888889190941,-225.888890837425,-225.8888922994301,-225.88889341365848,-225.88889426283828,-225.88889491001805,-225.88889540324908,-225.8888957791521,-225.8888960656365,-225.88889628397308,-225.88889645037258,-225.88889657718948,-225.8888966738396,-225.88889674749905,-225.88889680363656,-225.88889684642032,-225.8888968790268,-225.8888969038769,-225.88889692281586,-225.8888969372496,-225.88889694824985,-225.88889695663346,-225.88889696302283,-225.8888969678923,-225.88889697160346
