"X","Y","Z","TimeStep1 - temperature","TimeStep2 - temperature","TimeStep3 - temperature"
0.5347001149002131,0.1026555199681661,0.0,83.29158325135896,67.95473569607111,56.4408140018351
0.8973444800318339,0.5347001149002131,0.0,32.35573660676335,19.47725757164286,14.602137237310687
0.1026555199681661,0.4652998850997869,0.0,95.57815118868047,87.43266884725708,77.75508838008234
0.4652998850997869,0.8973444800318339,0.0,87.13106189217615,73.3739311530838,61.97250183451362
0.9006272203244956,0.2652888935257233,0.0,31.932718635590433,18.93803095372644,14.149154910546159
0.7347111064742766,0.9006272203244956,0.0,64.38749890398313,45.848580960191015,35.898490595298995
0.2652888935257233,0.09937277967550429,0.0,93.54717601768668,83.70881979259846,73.3417007165883
0.09937277967550434,0.7347111064742766,0.0,95.60328238603658,87.48040817024243,77.81273594596136
0.1012532095294205,0.2676497139847613,0.0,95.59201861734061,87.45864327101538,77.78635059468455
0.7323502860152388,0.1012532095294205,0.0,64.72475627620159,46.1788335327931,36.17948481669803
0.8987467904705795,0.7323502860152387,0.0,32.3918373844852,19.288565304579095,14.418557186085335
0.2676497139847613,0.8987467904705795,0.0,93.5051264011756,83.63333609153223,73.25287308995996
0.7464106156596854,0.6075037733282874,0.0,62.40582659570713,44.078095128092905,34.43462539765725
0.6077999859464015,0.2540610864203355,0.0,77.98654728539651,61.06722367372404,49.716489550861674
0.3924962266717126,0.7464106156596854,0.0,90.1023982610287,77.94928239237976,66.87059140489178
0.256571859513036,0.3970992243051066,0.0,93.68500114761035,83.96159357114377,73.64043540577565
0.9130406007001886,0.4413078654152227,0.0,28.178279189428906,16.582699471805707,12.393375568754335
0.4413078654152227,0.08695939929981145,0.0,88.175367732009,74.96860688804503,63.671202402064615
0.5586921345847773,0.9130406007001886,0.0,81.74008073910993,65.84711613003688,54.33485288436136
0.08695939929981145,0.5586921345847773,0.0,95.67461576199564,87.618073433871,77.98105847735972
0.2520185290470375,0.6151704300181644,0.0,93.76325668847215,84.10179595126112,73.80446096305408
0.3848295699818356,0.2520185290470375,0.0,90.35974488124879,78.36198927225603,67.32436703316822
0.6151704300181644,0.7479814709529624,0.0,77.36298796035403,60.309331601152955,48.99685609318067
0.7479814709529624,0.3848295699818356,0.0,62.20760164186288,43.8549100874334,34.23955220345673
0.9028848755411255,0.09711512445887438,0.0,31.413909566064877,18.555736767440568,13.843890582806024
0.09711512445887432,0.09711512445887438,0.0,95.61987917560846,87.50966184541167,77.84668056032827
0.9028848755411256,0.9028848755411255,0.0,31.409063950669292,18.5567875836665,13.84568108867543
0.09711512445887449,0.9028848755411256,0.0,95.62154922164926,87.51255794719269,77.84964977703221
0.2108164384635385,0.718621421104667,0.0,94.4599890985726,85.35109750691436,75.26583060819242
0.281378578895333,0.2108164384635385,0.0,93.21405713805287,83.12426732808157,72.66667411146405
0.718621421104667,0.7891835615364615,0.0,66.46042398245314,48.01247434957539,37.794869979244275
0.7891835615364615,0.281378578895333,0.0,55.86328854533129,37.805182621828536,29.12311739011933
0.7945346435836813,0.716755271892906,0.0,54.90355174304666,36.965114173995715,28.434840063380854
0.7167804600407048,0.2055054671374089,0.0,66.74600995596386,48.274738301279385,38.01349482795988
0.2081368005978013,0.2849728713104272,0.0,94.4957849671674,85.41691171053726,75.34427957407438
0.2832447281070939,0.7945346435836813,0.0,93.1788105639081,83.06272346837322,72.59522658061188
0.5436119238508699,0.5721587804324162,0.0,82.86848674907444,67.32892342574029,55.77828520118145
0.4247051696784908,0.5498430566917032,0.0,88.87885507052744,76.03906576463632,64.80701485392474
0.4931575506308717,0.4099621043107508,0.0,85.75926415149993,71.37661235129825,59.89548432899121
0.5704367920626633,0.4728044571828405,0.0,80.95500509975341,64.83565369094197,53.33871979403525
0.926683179629131,0.1810944015642268,0.0,24.670181123826115,14.096424474521264,10.478044386060317
0.8189055984357732,0.926683179629131,0.0,50.26487101716641,33.00754276920939,25.225327383485144
0.07331682037086895,0.8189055984357732,0.0,95.73476193278464,87.7297464822486,78.11401075452785
0.1810944015642268,0.07331682037086895,0.0,94.8293969362262,86.03075340182879,76.07341044273407
0.9267127352350336,0.8180277927672793,0.0,24.63979619854337,14.09195695011349,10.476247375620625
0.07328726476496639,0.1819722072327206,0.0,95.73335373043092,87.72707013407724,78.11104952059884
0.1819722072327207,0.9267127352350336,0.0,94.82286675039309,86.01774984675734,76.05685016809599
0.8180277927672794,0.07328726476496639,0.0,50.45150187055576,33.15632245419803,25.341560910658902
